seq,name/first,name/last,age,zip,dollar
7263,Phillip,Pope,62,69226,$8020.34
7264,Estella,Clayton,19,12096,$2895.15
7265,Aaron,Francis,19,82015,$7840.51
7266,Marguerite,Harris,29,18902,$4295.48
7267,Annie,Ramirez,64,75547,$555.01
7268,Jennie,Jenkins,42,19047,$1775.45
7269,Jared,Bridges,38,63440,$9122.40
7270,Patrick,Howard,47,64985,$3855.52
7271,Timothy,Simpson,34,73715,$1324.43
7272,Lela,Perry,35,27834,$3373.60
7273,Douglas,Dennis,65,36981,$9659.50
7274,Gerald,Ramirez,26,97648,$6612.89
7275,Barbara,Fisher,47,61324,$9192.74
7276,Lillian,Parks,48,92788,$7919.36
7277,Josephine,Parks,62,93209,$5716.43
7278,Bradley,Murray,62,78680,$3537.88
7279,Adelaide,Griffin,19,30674,$7003.79
7280,Jeanette,Wheeler,55,33833,$4089.18
7281,Alice,Ballard,24,94063,$5373.72
7282,Lottie,Lamb,61,46017,$3920.36
7283,Flora,Perez,65,20346,$8925.76
7284,Eliza,Wise,24,90816,$7904.67
7285,Jonathan,Diaz,39,30799,$6401.56
7286,Teresa,Reeves,26,96417,$9212.81
7287,Lily,Wallace,19,50958,$919.01
7288,Franklin,Cannon,53,41434,$6174.69
7289,Augusta,Greer,33,75847,$5106.65
7290,Clarence,Walton,48,93129,$3170.87
7291,Bruce,Ramos,25,63259,$9150.34
7292,Adelaide,Barton,34,46141,$4216.51
7293,Sallie,Estrada,35,10828,$1165.16
7294,Lulu,Henry,52,28696,$8417.42
7295,Roy,Keller,62,11045,$9229.28
7296,Roxie,Erickson,37,63433,$3680.47
7297,Ian,Aguilar,19,61409,$3004.86
7298,Anthony,Gross,57,94938,$6987.41
7299,Addie,Simmons,21,12257,$3304.52
7300,Myrtie,Griffin,27,88677,$5484.10
7301,Ellen,Gomez,44,76667,$781.81
7302,Barry,Fisher,22,17345,$7161.70
7303,Louise,Obrien,62,77692,$2892.79
7304,Lawrence,Price,38,70419,$7787.66
7305,Phillip,Higgins,19,19456,$5526.97
7306,Lucy,Copeland,40,47106,$5017.81
7307,Delia,Benson,22,12434,$490.91
7308,Connor,Robinson,35,52682,$3113.03
7309,Sally,Brewer,29,11413,$7509.25
7310,Louis,Harper,28,89903,$4241.11
7311,Lula,Montgomery,57,77726,$9857.39
7312,Edna,Warner,34,50921,$8084.33
7313,Katie,George,25,10526,$3844.52
7314,Sophia,Banks,60,39951,$7903.00
7315,Shawn,Tucker,28,79679,$2177.82
7316,Frederick,Griffith,64,78916,$2998.49
7317,Katherine,Klein,19,12698,$1957.94
7318,Myra,Rios,33,01608,$6911.72
7319,Iva,Butler,28,75416,$8772.55
7320,Fannie,Hammond,49,93886,$2616.99
7321,Melvin,Patton,42,31140,$7427.68
7322,Lucas,Munoz,41,25661,$2485.04
7323,Dustin,Hunt,39,79343,$2230.93
7324,Randall,Gordon,22,31711,$8885.18
7325,Estelle,Townsend,32,93267,$3371.81
7326,John,Fowler,33,48756,$1890.05
7327,Adelaide,Page,50,56255,$8094.63
7328,Amanda,Bradley,26,68564,$3552.03
7329,Randall,Fox,30,70530,$362.68
7330,Rose,Chandler,18,52437,$3661.73
7331,Robert,Simpson,24,97843,$9794.90
7332,Jay,Hoffman,57,99353,$987.93
7333,Stanley,Porter,64,51665,$6629.57
7334,Chase,Clayton,46,57648,$3052.13
7335,Mark,Wright,49,55110,$3452.61
7336,Aaron,Aguilar,27,95432,$6895.70
7337,Edna,Fernandez,59,09103,$8483.78
7338,Harriett,White,24,81907,$291.32
7339,Georgie,Nguyen,50,98263,$2973.37
7340,Rosa,Sharp,26,79576,$5009.53
7341,Grace,Flores,50,80560,$7637.47
7342,James,Rowe,46,07827,$4698.50
7343,Lelia,Griffith,20,04891,$9772.67
7344,Elizabeth,Patterson,59,00296,$7597.42
7345,Johanna,Parks,39,77475,$5697.78
7346,Adeline,Medina,65,60590,$9955.96
7347,Roger,Nelson,43,25831,$9088.90
7348,Loretta,Griffin,45,51300,$1346.49
7349,Polly,Guzman,30,51838,$8581.74
7350,Alta,Jensen,43,04449,$7288.61
7351,Vera,Vega,24,14401,$6126.95
7352,Antonio,Duncan,25,02606,$5500.30
7353,Herbert,Soto,61,56884,$8485.06
7354,Tommy,Terry,57,66442,$642.94
7355,Bradley,Long,35,72905,$5160.83
7356,Hunter,Norman,24,23377,$1251.49
7357,Phoebe,Hall,40,92019,$8420.15
7358,Olive,Young,65,24478,$5758.23
7359,Antonio,Erickson,40,42774,$9106.07
7360,Birdie,Long,55,12296,$1834.40
7361,Stella,Clayton,32,24883,$2509.26
7362,Leo,Thomas,51,11831,$2366.78
7363,Bruce,Hammond,63,54005,$1234.96
7364,Jeff,Chandler,65,32282,$8384.31
7365,Mollie,Craig,43,17325,$5165.62
7366,Virginia,Coleman,30,36502,$9089.12
7367,Beatrice,Kelly,24,85554,$4021.50
7368,Alma,Maxwell,43,19722,$1128.54
7369,Adrian,Walsh,47,91131,$2161.79
7370,Nannie,Bridges,38,03081,$6042.86
7371,Claudia,Higgins,39,98323,$7287.00
7372,Francis,Manning,63,28297,$2377.38
7373,Sally,James,25,18126,$6295.65
7374,Augusta,Wells,41,97543,$3284.87
7375,Carrie,Perez,50,84638,$2929.12
7376,Tyler,Bell,55,41514,$8804.85
7377,Eugenia,Harrison,63,76590,$2230.75
7378,Donald,Casey,27,47172,$3860.49
7379,Lenora,Henderson,60,69577,$5491.95
7380,Frederick,Bowen,20,99312,$3979.14
7381,Belle,Walker,63,87463,$6698.00
7382,Cole,Johnston,38,16818,$5829.38
7383,Keith,Evans,42,97575,$7489.56
7384,Linnie,Brewer,18,76628,$5938.17
7385,Gordon,Elliott,59,67288,$3774.20
7386,Tommy,Beck,57,09473,$8014.42
7387,Marian,Weber,36,81865,$922.77
7388,Chris,Houston,31,76967,$3609.61
7389,Lina,Obrien,60,31189,$3383.76
7390,Eva,Padilla,19,90050,$2493.46
7391,Dollie,Bryant,44,60809,$7230.54
7392,Gussie,Parker,62,54028,$1494.72
7393,Virgie,Lawson,25,92727,$4907.46
7394,Ricky,McLaughlin,25,79656,$290.59
7395,Jon,Allison,62,71491,$2714.99
7396,Marc,Harvey,57,23064,$3201.97
7397,Ada,Taylor,39,13441,$2107.24
7398,Ernest,Austin,46,96613,$3399.85
7399,Martin,Allen,19,89908,$4495.13
7400,Mayme,Oliver,38,68175,$7248.15
7401,Nicholas,Perkins,64,58278,$461.83
7402,Herman,Strickland,61,78994,$9730.49
7403,Clarence,Weber,33,84556,$5611.68
7404,Anthony,Wade,31,97961,$2368.92
7405,Ellen,Curtis,32,60271,$1167.45
7406,Iva,Aguilar,53,66923,$8180.61
7407,Leon,Hale,34,67585,$1752.80
7408,Hettie,Schmidt,27,81729,$3177.45
7409,Devin,Holloway,45,47843,$8403.08
7410,Hilda,Ford,35,98156,$1062.46
7411,Jeffrey,Harris,34,49319,$5755.53
7412,Ryan,Ramos,21,04449,$2251.13
7413,Melvin,Marshall,46,30147,$6161.04
7414,Benjamin,Byrd,52,65838,$5254.21
7415,Georgie,Campbell,41,97938,$6593.40
7416,Logan,Price,64,46399,$2204.63
7417,Pauline,Ruiz,27,61973,$9764.14
7418,Chester,Hudson,33,76281,$8415.24
7419,Henry,Murphy,52,68663,$1324.17
7420,Jacob,Willis,18,07674,$2437.05
7421,Sadie,Zimmerman,52,09880,$9539.28
7422,Nicholas,Cannon,63,80094,$5149.26
7423,Adrian,Beck,36,50676,$9875.15
7424,Ella,Bass,54,11136,$5602.41
7425,Jeremiah,Robinson,56,64826,$5658.45
7426,Ray,Kennedy,18,29871,$8497.85
7427,Douglas,Foster,56,89801,$1090.39
7428,Rodney,Hicks,36,99538,$9576.40
7429,Lucas,Lambert,30,91732,$8267.40
7430,Lloyd,Page,62,13874,$446.56
7431,Ricardo,Garner,59,54269,$3602.09
7432,Milton,Mitchell,44,81162,$8115.41
7433,Helena,Cummings,27,10680,$1402.61
7434,Anne,Kelly,31,42365,$9190.38
7435,Herman,Jones,53,94530,$8048.91
7436,Estella,Wheeler,31,15999,$3594.88
7437,Rosalie,Matthews,57,43878,$697.44
7438,Arthur,Willis,59,20786,$7977.90
7439,Lou,Graham,36,91550,$1501.57
7440,Jonathan,Zimmerman,57,57565,$9977.73
7441,Etta,Griffin,59,78069,$9602.54
7442,Barbara,Patton,62,69246,$5497.09
7443,Elizabeth,Collins,50,86258,$3249.54
7444,Lucile,Singleton,48,58293,$5686.36
7445,Jeffrey,Haynes,59,07764,$6149.44
7446,Caroline,Wilkerson,27,13134,$2110.23
7447,Lucy,Rogers,26,02355,$3002.57
7448,Tommy,Martinez,40,87062,$2419.50
7449,Jeremiah,Walsh,49,52739,$4277.67
7450,Cora,Cobb,64,26368,$4627.47
7451,Bettie,Ellis,43,22481,$8403.48
7452,Johnny,Park,43,42894,$6329.31
7453,Harriet,Lawson,18,24246,$6240.05
7454,Leonard,Perry,54,38668,$657.06
7455,Gordon,Wheeler,38,05648,$1542.40
7456,Brian,Richardson,22,12029,$6853.68
7457,Logan,Thomas,58,47968,$3389.15
7458,Frederick,Wood,32,98000,$9604.04
7459,Henrietta,Quinn,60,66647,$2492.01
7460,Tom,Conner,43,39335,$6426.52
7461,Alta,Washington,48,63949,$5579.71
7462,Jessie,McGee,23,30875,$1620.21
7463,Lester,Parker,56,71004,$5171.22
7464,Elnora,Robbins,23,44525,$53.52
7465,Mattie,Robinson,65,78720,$5264.65
7466,Michael,Burns,39,58094,$7090.01
7467,Aaron,Sullivan,47,07254,$8664.61
7468,Theresa,Baker,54,97615,$3524.40
7469,Francisco,Marsh,26,96911,$4836.42
7470,Corey,Stewart,31,91449,$850.59
7471,Harriett,Wallace,43,00468,$6133.57
7472,Marguerite,Thornton,28,53144,$3975.14
7473,Raymond,Jennings,54,16877,$2123.48
7474,Alexander,Moran,34,83837,$7753.31
7475,Jackson,Hines,63,83228,$1794.55
7476,Raymond,Walters,32,41692,$8440.22
7477,Callie,Hines,29,49790,$905.75
7478,Jeff,Bradley,65,65218,$1847.95
7479,Mitchell,Thornton,54,99965,$3538.29
7480,Stella,Larson,24,03945,$7043.12
7481,Ethan,Murphy,62,90630,$2586.70
7482,Gertrude,Sanchez,47,34894,$3600.91
7483,Thomas,Marsh,35,80645,$8587.59
7484,Helena,Webster,48,33993,$3347.88
7485,Leroy,Mann,65,86102,$1754.39
7486,Jean,Bass,26,64706,$1164.65
7487,Eddie,Johnston,42,91973,$7654.41
7488,Victor,Hardy,49,27679,$1112.92
7489,May,Saunders,35,00842,$7030.94
7490,Amy,Hawkins,26,79365,$6830.78
7491,Isabella,Dixon,65,10722,$7036.08
7492,Ina,Hale,35,66679,$2782.25
7493,Stella,Clarke,34,20909,$7905.70
7494,Gordon,Powers,29,54769,$113.67
7495,Joe,Richards,52,28364,$9755.40
7496,Georgia,Erickson,27,46659,$1315.53
7497,Nancy,Bryan,25,65906,$4741.27
7498,Alfred,McBride,44,94638,$6979.60
7499,Adam,Collins,58,62142,$5143.25
7500,Hunter,Davidson,43,29883,$2241.91
7501,Benjamin,Mathis,53,46792,$6748.91
7502,Polly,Blake,38,41401,$1411.52
7503,Bobby,Bryant,34,55063,$200.96
7504,Harriet,Keller,63,53225,$3690.19
7505,Alexander,Phillips,22,99650,$2195.00
7506,Wesley,Roberson,50,02407,$623.45
7507,Francis,Franklin,51,42525,$5534.08
7508,Mike,Bowen,57,11603,$4968.92
7509,Lilly,Day,47,83911,$1483.68
7510,Etta,George,37,08019,$1044.18
7511,Craig,Matthews,43,37824,$4079.70
7512,Evan,Dean,24,78569,$1766.61
7513,Lela,Stevens,55,48453,$6668.11
7514,Lucas,Terry,45,01535,$7621.42
7515,Sally,Tate,27,50013,$6711.09
7516,Mathilda,Cooper,24,05319,$1081.92
7517,Isabella,Gardner,18,21490,$8747.12
7518,Lilly,Jennings,22,89630,$9386.86
7519,Delia,Jennings,36,78375,$3965.34
7520,Norman,Matthews,39,28427,$773.81
7521,Hallie,Waters,52,34768,$8978.81
7522,Alvin,Newman,42,38427,$4626.47
7523,Jerry,Christensen,51,04449,$1856.15
7524,Madge,Vargas,25,56095,$367.20
7525,Rose,Robertson,33,80866,$3436.05
7526,Lucinda,Roy,30,36711,$9937.13
7527,Luis,Ferguson,25,78367,$1679.85
7528,Katherine,Wilkerson,38,13374,$7093.44
7529,Mark,Bishop,43,92014,$3704.60
7530,Cecilia,Lawrence,31,65127,$6516.73
7531,Harvey,Fletcher,44,37784,$8609.33
7532,Tony,Schwartz,58,41443,$2126.67
7533,Ethel,Allen,46,92010,$1909.36
7534,Wesley,Jones,61,79624,$4354.41
7535,Emily,Clarke,37,38711,$8872.03
7536,Joshua,Perkins,26,79818,$250.77
7537,Don,Weber,36,84626,$7982.47
7538,Frank,Knight,30,74969,$7322.51
7539,Philip,Delgado,50,36101,$4916.19
7540,Linnie,Nelson,45,17570,$3456.94
7541,Dennis,Moreno,49,29817,$1433.86
7542,Elizabeth,Bush,25,80839,$8332.57
7543,Brandon,Henry,56,09094,$5564.26
7544,Calvin,Simmons,38,74094,$3181.14
7545,Leroy,Banks,54,38660,$8003.44
7546,Darrell,Haynes,23,73055,$4939.18
7547,David,Jimenez,48,94817,$9429.01
7548,Sylvia,Curry,20,09169,$3486.21
7549,Seth,Pearson,50,91169,$9525.13
7550,Charlie,Tate,45,67487,$2281.06
7551,Ryan,May,34,07684,$3243.94
7552,Franklin,Potter,30,75568,$4216.55
7553,Eric,Cannon,53,62236,$9384.83
7554,Ollie,Yates,41,62346,$2632.56
7555,Donald,Cohen,18,64068,$854.16
7556,Claudia,Waters,42,61348,$3039.56
7557,Maggie,Adams,61,95006,$1405.85
7558,Earl,Fowler,53,75185,$9962.26
7559,Jayden,Davis,65,26721,$5939.72
7560,Howard,Sparks,30,24804,$7343.10
7561,Jennie,Francis,33,48671,$4707.38
7562,Miguel,Garcia,44,42689,$1695.12
7563,Abbie,Stokes,22,80797,$1915.47
7564,Austin,Brock,28,20941,$4567.42
7565,Isabelle,Warren,28,49546,$3017.07
7566,Bernice,Graves,38,68029,$1961.71
7567,Eugenia,Baldwin,37,27503,$8559.69
7568,Lucille,Barker,58,04501,$8990.26
7569,Georgia,Goodman,60,14068,$5414.32
7570,Chad,Scott,19,63375,$3138.85
7571,Elijah,Freeman,55,65741,$6799.56
7572,Elva,Fleming,27,14645,$9292.15
7573,Shawn,Harrington,40,81673,$2571.70
7574,Jeff,Zimmerman,56,58125,$1211.86
7575,Olive,Ross,24,29892,$8748.91
7576,Rodney,Flores,24,12988,$9399.84
7577,Minerva,Roy,52,59784,$9658.34
7578,Alex,Walters,39,18311,$2357.63
7579,Peter,Robinson,21,17035,$5924.13
7580,Miguel,Vaughn,63,13606,$7299.66
7581,Michael,Buchanan,47,28757,$2909.75
7582,Carlos,Owens,51,99538,$9824.47
7583,Lottie,Wise,47,41703,$1405.09
7584,Etta,Steele,28,71354,$2156.37
7585,Austin,Warner,20,78172,$8262.77
7586,Jeanette,Spencer,54,72105,$5338.58
7587,Rebecca,Ray,47,54496,$1782.81
7588,Ivan,McCormick,34,34840,$7789.87
7589,Stella,Leonard,32,71062,$1645.37
7590,Allie,Caldwell,61,26579,$4624.49
7591,Nathan,Jenkins,37,79570,$5920.87
7592,Dean,Wheeler,34,11736,$489.40
7593,Keith,Warner,28,56619,$1655.31
7594,Mary,Mills,44,73561,$2950.40
7595,Josephine,Hodges,60,18796,$952.58
7596,Mark,Sanchez,23,66536,$8351.82
7597,Hester,Davidson,56,62606,$1673.91
7598,Helen,Malone,20,27132,$8567.70
7599,Alta,Aguilar,18,15495,$1929.89
7600,Walter,Foster,56,90861,$1439.24
7601,Chad,Mitchell,33,14147,$880.56
7602,Phillip,Walker,46,74143,$1945.62
7603,Phoebe,Mack,30,46555,$4665.76
7604,Logan,Green,63,70739,$1617.05
7605,Bruce,James,29,20261,$6077.03
7606,Lola,Newman,28,48265,$5415.67
7607,Madge,McKenzie,37,35581,$1119.41
7608,Louisa,Joseph,58,02403,$6443.96
7609,Curtis,Mendoza,54,06830,$660.59
7610,Susan,Bryan,42,82123,$3619.49
7611,Harry,Morris,48,52850,$2850.95
7612,Lewis,Sanders,63,64999,$7899.26
7613,Terry,Schneider,22,17888,$4934.83
7614,Inez,Stokes,56,47456,$2809.28
7615,Roxie,Mathis,27,68876,$691.58
7616,Devin,Farmer,51,76741,$3943.67
7617,Dennis,Bush,65,77580,$1644.41
7618,Matilda,Foster,57,05600,$3352.51
7619,Irene,Hart,29,16265,$8879.28
7620,James,Horton,20,58850,$2776.61
7621,Caroline,Roberts,38,88899,$6084.61
7622,Terry,Gibson,61,03850,$3634.68
7623,Kate,Gomez,25,00386,$2897.85
7624,Scott,McCarthy,54,73466,$6798.78
7625,Ray,Kim,31,45492,$8073.72
7626,Lydia,Ford,43,59752,$1628.73
7627,Lillie,Dawson,47,00268,$8605.08
7628,Maud,Clayton,64,83144,$2616.28
7629,Jonathan,Bowers,28,14835,$789.41
7630,Luke,Alvarado,32,77850,$9623.39
7631,Manuel,Clayton,44,69299,$5705.24
7632,Warren,Rhodes,45,62988,$7678.43
7633,Hilda,Carpenter,21,06293,$476.95
7634,Eula,Walters,33,74141,$3593.80
7635,Sue,Hammond,33,93550,$9514.11
7636,Peter,Erickson,30,06637,$4656.00
7637,Annie,Collins,23,28676,$3001.10
7638,Brett,Frank,53,36943,$9382.90
7639,Henrietta,Miller,55,73901,$9591.87
7640,Theodore,Ingram,49,96007,$2859.57
7641,Sophie,Meyer,32,19172,$1840.73
7642,Elsie,Hopkins,24,66537,$9606.46
7643,Lucinda,Benson,53,77603,$3584.58
7644,Adelaide,Keller,27,25410,$4456.77
7645,Laura,Tate,34,99647,$5624.38
7646,Jack,Kim,59,65141,$152.02
7647,Lucy,Perez,61,68056,$9374.52
7648,Bobby,Hammond,31,10364,$5360.10
7649,Mae,Fowler,27,09624,$2493.13
7650,Stanley,Campbell,63,54623,$7582.50
7651,Birdie,Berry,57,21388,$7442.93
7652,Jay,Moore,30,38759,$9339.33
7653,Gabriel,Watts,28,92646,$1203.64
7654,Austin,Baldwin,34,00636,$4018.63
7655,Chad,McKenzie,64,95188,$2051.74
7656,Sam,Frank,19,78767,$6122.86
7657,Gordon,Mendez,31,48936,$3216.48
7658,Joe,Johnson,60,72114,$7035.36
7659,Lawrence,Mason,36,36812,$6172.99
7660,Mae,Watts,28,34637,$6039.98
7661,Gerald,Atkins,43,44726,$173.77
7662,Lou,Strickland,38,24525,$3886.93
7663,Jim,Hardy,28,46010,$2385.01
7664,Emilie,Pratt,33,01078,$5903.29
7665,Amelia,Shaw,59,53622,$9560.11
7666,Eugene,McGee,56,47386,$6315.61
7667,Irene,Guerrero,45,34292,$7891.78
7668,Jordan,Roberts,25,00669,$5829.73
7669,Emilie,Webb,23,25072,$7479.79
7670,Annie,Obrien,60,33199,$1983.21
7671,Craig,Cruz,30,17319,$9495.11
7672,Abbie,Wilkins,23,94881,$7198.75
7673,Ralph,Ford,25,50079,$5237.00
7674,Katie,Hines,56,75976,$4142.54
7675,Randall,Fowler,25,14684,$7826.78
7676,Austin,Summers,50,91320,$1961.59
7677,Alexander,Cortez,24,71288,$5502.51
7678,Manuel,Stevenson,46,65140,$4098.87
7679,Jennie,Wood,60,07917,$1023.65
7680,Elva,Lyons,59,64174,$9333.35
7681,Cole,Hughes,49,53860,$1968.47
7682,Paul,Sims,40,06853,$1833.82
7683,Lina,Johnston,25,44244,$1810.95
7684,Hallie,Crawford,44,33299,$1128.28
7685,Marcus,Cruz,23,90905,$870.41
7686,Sue,Black,36,87231,$2336.28
7687,Lillie,Sandoval,36,03626,$3205.02
7688,Leroy,Richardson,60,62767,$1177.11
7689,Blanche,Pearson,54,94101,$441.08
7690,Marguerite,Massey,59,30477,$312.00
7691,Maria,Rodriquez,49,27253,$1799.72
7692,Hannah,Cox,28,98296,$2240.09
7693,Dean,Jones,24,53437,$2495.58
7694,Minerva,Sharp,30,27067,$376.07
7695,Harry,Klein,42,86310,$8081.42
7696,Jorge,Ingram,62,84458,$8873.79
7697,Winnie,Munoz,18,25387,$7780.72
7698,Jeffery,McCormick,20,75241,$528.59
7699,Joshua,George,22,86608,$4883.14
7700,William,Farmer,39,42961,$7897.51
7701,Allen,Greene,59,55609,$2510.35
7702,Blanche,Little,53,98348,$7111.57
7703,Marguerite,Freeman,60,44683,$8211.58
7704,Caleb,Long,37,21884,$6727.16
7705,Martha,Morrison,30,78696,$8871.66
7706,Daisy,Wade,56,47365,$276.12
7707,Edna,Chandler,62,22577,$9634.67
7708,Angel,King,45,13307,$3431.93
7709,Sean,Mack,34,08334,$6656.44
7710,Julia,Moreno,36,85289,$9468.00
7711,Mamie,Sandoval,65,42634,$8187.91
7712,Manuel,Nunez,55,38818,$9862.16
7713,Gene,Reed,54,29196,$7417.87
7714,Willie,Edwards,63,34970,$4893.37
7715,Donald,Harvey,33,65459,$6788.27
7716,Marguerite,French,33,81590,$6777.54
7717,Andre,Luna,56,79846,$5710.35
7718,Daniel,Henry,47,11089,$6956.22
7719,Rosalie,McDaniel,36,03465,$6468.11
7720,Marian,Peterson,53,04006,$5228.26
7721,Brett,Weber,20,81011,$707.35
7722,Miguel,Vargas,45,16204,$1386.78
7723,Julian,Barber,45,95714,$4506.92
7724,Brett,Gutierrez,25,34676,$9872.87
7725,Katie,Newton,48,75463,$8236.10
7726,Micheal,Murphy,32,33719,$4594.28
7727,Rosa,Moore,56,50261,$811.01
7728,Fanny,Reese,38,58681,$8116.85
7729,Dominic,Cunningham,23,29984,$6398.92
7730,Ivan,Gregory,47,08288,$5237.90
7731,Miguel,Rodriguez,43,49807,$5240.39
7732,Carlos,Beck,63,19319,$8880.86
7733,Lucas,Ferguson,59,71697,$6287.64
7734,Barbara,Ryan,63,44587,$4430.73
7735,Minerva,Bryan,65,70504,$2983.96
7736,Genevieve,Hodges,29,42942,$8536.11
7737,Gordon,Phelps,50,52281,$1989.10
7738,Edwin,Carter,38,27462,$3839.64
7739,Ivan,Padilla,20,75477,$8809.71
7740,Katharine,Miles,53,48918,$766.19
7741,Patrick,Welch,48,10254,$7933.30
7742,Isabella,Stevens,41,01587,$3306.44
7743,Adele,Curtis,41,80726,$1731.46
7744,Katie,Norman,49,28886,$4854.89
7745,Lucinda,Christensen,63,60853,$4945.55
7746,Esther,Turner,61,61250,$4769.46
7747,Bruce,Saunders,46,36985,$3364.16
7748,Lida,Newton,61,71671,$131.88
7749,Marguerite,Phillips,36,96011,$8436.41
7750,Olive,Hudson,20,33063,$2983.32
7751,Millie,Todd,51,41139,$358.18
7752,Keith,Wise,34,10720,$4845.63
7753,Alfred,Torres,62,62041,$7847.84
7754,Mabel,Thompson,25,37379,$9965.89
7755,Johnny,Matthews,57,31457,$5681.23
7756,Eddie,Poole,47,46491,$9718.29
7757,Rhoda,Graves,61,93522,$4636.57
7758,Rena,Clarke,55,32222,$2.45
7759,Mabel,Watson,40,56114,$3298.61
7760,Georgia,Black,43,95309,$7348.99
7761,Lois,Hanson,59,73366,$3941.59
7762,Kenneth,Torres,47,13607,$8379.46
7763,Cameron,Torres,40,61828,$7909.19
7764,Dale,Farmer,46,09326,$8185.10
7765,Bill,Hodges,30,55293,$3652.95
7766,Mario,Caldwell,59,57963,$4795.80
7767,Estelle,Simmons,43,02004,$8349.83
7768,Juan,Austin,18,30827,$9223.98
7769,Alejandro,Hardy,30,19154,$4199.58
7770,Emily,George,49,92892,$6922.99
7771,Lela,Logan,18,80447,$6351.16
7772,Eunice,Rodriguez,51,26715,$8368.78
7773,Cornelia,Huff,60,46479,$6584.49
7774,Mollie,Howard,27,79126,$5480.33
7775,Erik,Banks,41,49392,$7089.21
7776,Martha,Weber,44,02597,$6914.63
7777,Mattie,Nash,26,36508,$8165.48
7778,Bruce,Hughes,20,38900,$7219.32
7779,Juan,Morris,42,29573,$7171.57
7780,Oscar,Lambert,46,57391,$8217.72
7781,Steve,Reed,22,88072,$3824.67
7782,Nelle,Briggs,58,18030,$7842.40
7783,Harold,Figueroa,62,18257,$1857.73
7784,Michael,Luna,42,30891,$1918.77
7785,Harvey,Turner,58,93407,$5108.12
7786,Laura,Crawford,64,58977,$8485.04
7787,Birdie,Johnston,32,43446,$901.32
7788,Clyde,Bass,40,60293,$2272.17
7789,Lina,Lyons,36,51422,$5455.54
7790,Derrick,Brooks,25,52000,$7094.33
7791,Maud,Carpenter,22,42528,$1415.74
7792,Katherine,May,54,38033,$2804.01
7793,Rose,Dennis,52,74683,$7214.70
7794,Jonathan,Bishop,25,35434,$5551.73
7795,Ethel,Hamilton,24,85079,$4313.58
7796,Kate,Watkins,49,92418,$6388.22
7797,Adrian,Brewer,65,80215,$9540.11
7798,Hunter,Mathis,62,57337,$8037.03
7799,Alexander,Murray,49,91344,$4250.48
7800,Jeremy,Lane,41,35501,$4564.81
7801,Nancy,Cummings,35,56409,$7442.01
7802,Emilie,Ramsey,51,06184,$5615.74
7803,Edna,Bowen,45,79660,$6394.36
7804,Tillie,Anderson,62,45015,$7320.21
7805,Isabelle,Goodwin,50,12354,$2439.00
7806,Abbie,Manning,60,49473,$9762.96
7807,Bradley,Steele,54,04564,$9651.47
7808,Josie,Fleming,51,62647,$6763.09
7809,Randall,Sutton,49,20167,$992.94
7810,Rodney,Diaz,39,51309,$8863.64
7811,Viola,Nelson,54,46772,$9610.62
7812,Dustin,Sanders,35,29165,$8690.25
7813,Bruce,Walker,60,44952,$1575.58
7814,Lewis,Cruz,53,41509,$5982.76
7815,Lettie,Adkins,31,41422,$3607.27
7816,Andrew,Medina,45,57253,$3882.99
7817,Johnny,Hines,26,35986,$1781.70
7818,Jack,McKenzie,26,93303,$6360.63
7819,Garrett,Houston,31,92984,$9901.92
7820,Leo,Ford,43,40125,$920.35
7821,Matilda,Hart,55,73167,$236.20
7822,Mayme,Curry,56,46175,$2388.35
7823,Teresa,Wong,38,13741,$880.36
7824,Edith,Young,25,27112,$824.62
7825,Dylan,Greer,38,18533,$6595.76
7826,Shawn,George,40,47670,$7134.68
7827,Oscar,Douglas,37,15507,$891.68
7828,Myra,Waters,20,02114,$324.69
7829,Estelle,Moore,38,73893,$7893.89
7830,Henrietta,Yates,65,32470,$4518.30
7831,Raymond,Richardson,29,68942,$8922.67
7832,Alfred,Jimenez,59,51806,$9883.92
7833,Ryan,Gordon,61,38595,$4035.50
7834,Philip,Owen,64,64914,$7421.24
7835,Miguel,Wood,18,49120,$2541.14
7836,Seth,Aguilar,21,99775,$8177.85
7837,Marie,Abbott,52,53219,$9050.66
7838,Herbert,Young,28,02962,$7180.20
7839,Sam,McDonald,59,56210,$3342.11
7840,Ida,Obrien,39,08667,$3371.25
7841,Hunter,Jacobs,26,04212,$6777.50
7842,Maria,Moody,57,35851,$7790.40
7843,Larry,Lee,46,30625,$56.27
7844,Ralph,Salazar,51,94119,$7234.19
7845,Maude,Holmes,27,55516,$6966.71
7846,Troy,Moody,36,92508,$5356.39
7847,Madge,Hubbard,36,11764,$2546.24
7848,Pauline,Holmes,21,98431,$1484.07
7849,Maurice,Maldonado,63,84291,$683.00
7850,Susie,Dawson,18,06308,$6528.67
7851,Christine,Crawford,37,30699,$4274.92
7852,Jacob,Campbell,65,50256,$7211.56
7853,Hallie,Reynolds,30,66512,$751.31
7854,Verna,Richards,46,51041,$4998.76
7855,Harriett,Ellis,47,34267,$3794.38
7856,Jeremiah,Hunt,25,98053,$6387.34
7857,Mary,Chambers,25,07336,$4872.17
7858,Joe,Fields,56,72508,$8082.46
7859,Maude,Flowers,65,65540,$6863.04
7860,Hallie,Rivera,42,94200,$1854.22
7861,Nannie,Saunders,40,45673,$4854.83
7862,Lottie,Haynes,60,47229,$9499.45
7863,Leona,Bell,41,68971,$5236.31
